"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Nature Energy","NAT ENERGY","2058-7546","2058-7546","ENERGY & FUELS - SCIE","41,749","56.7","Q1","8.53","7.88"%,
"Lancet Diabetes & Endocrinology","LANCET DIABETES ENDO","2213-8587","2213-8595","ENDOCRINOLOGY & METABOLISM - SCIE","19,242","44.5","Q1","7.51","11.89"%,
"Nature Reviews Endocrinology","NAT REV ENDOCRINOL","1759-5029","1759-5037","ENDOCRINOLOGY & METABOLISM - SCIE","20,556","40.5","Q1","5.11","5.1"%,
"Joule","JOULE","2542-4351","2542-4351","ENERGY & FUELS - SCIE","32,603","39.8","Q1","4.93","77.35"%,
"Energy & Environmental Science","ENERG ENVIRON SCI","1754-5692","1754-5706","ENERGY & FUELS - SCIE","107,998","32.5","Q1","4.54","20.81"%,
"Electrochemical Energy Reviews","ELECTROCHEM ENERGY R","2520-8489","2520-8136","ELECTROCHEMISTRY - SCIE","3,418","31.3","Q1","2.15","25.26"%,
"PROGRESS IN ENERGY AND COMBUSTION SCIENCE","PROG ENERG COMBUST","0360-1285","1873-216X","ENERGY & FUELS - SCIE","15,670","29.5","Q1","2.33","34.62"%,
"Cell Metabolism","CELL METAB","1550-4131","1932-7420","ENDOCRINOLOGY & METABOLISM - SCIE","58,914","29","Q1","5.15","77.88"%,
"Advanced Energy Materials","ADV ENERGY MATER","1614-6832","1614-6840","ENERGY & FUELS - SCIE","122,806","27.8","Q1","3.68","14.09"%,
"EnergyChem","ENERGYCHEM","2589-7780","2589-7780","ENERGY & FUELS - ESCI","1,927","25.1","N/A","2.04","7.46"%,
"ACS Energy Letters","ACS ENERGY LETT","2380-8195","2380-8195","ELECTROCHEMISTRY - SCIE","48,700","22","Q1","3.07","7.48"%,
"ACS Energy Letters","ACS ENERGY LETT","2380-8195","2380-8195","ENERGY & FUELS - SCIE","48,700","22","Q1","3.07","7.48"%,
"Nature Metabolism","NAT METAB","N/A","2522-5812","ENDOCRINOLOGY & METABOLISM - SCIE","7,094","20.8","Q1","4.19","12.07"%,
